Dataset 1: Glass
K-NN Classifier Fold 1:
k=1
Accuracy: 84.62
   Actual  Predicted
556    12.0  11.250859
557     7.0   8.792813
558    10.0  10.335581
559    11.0  10.602181
560     4.0   8.269670
561    10.0  10.979785
562     7.0   8.947655
563    11.0  10.828806
564    11.0  10.601164
565    16.0  10.371393
566    12.0   9.950784
567     9.0   8.804609
568     7.0   8.670977
569     5.0   8.360740
570    14.0  10.186459
571     8.0   9.271963
572    11.0  11.450024
573    10.0  10.901348
574     9.0  11.404957
575     9.0  11.015505
576    10.0   8.549709
577     8.0  10.388098
578     7.0   9.473956
579    10.0  10.850275
580     6.0   8.427896
581    13.0  10.237369
582     8.0   8.541796
583    13.0  10.522655
584    10.0  10.245675
585    22.0  11.259958
586    11.0  10.600147
587     6.0   8.594513
588    14.0  10.798519
589    15.0   9.765179
590     6.0   8.780893
591    11.0  11.475756
592    10.0  11.042562
593    12.0  10.148890
594     9.0  10.371122
595     8.0   8.786747
596     8.0  10.507228
597    10.0  11.715590
598    10.0  11.789535
599     9.0   9.276332
600     8.0   9.366264
601     5.0   8.488173
602     6.0   8.935639
603     5.0   8.352373
604     9.0   9.350842
605    13.0   9.900237
606    13.0  11.002169
607     9.0  11.027073
608    12.0  11.240652
609     7.0   8.755047
610    12.0   8.638053
611     7.0   8.538763
612     9.0   9.301747
613    11.0  11.016835
614     9.0   8.600304
615     9.0  10.011033
616    10.0  11.016760
617     9.0  10.533403
618    10.0   9.611481
619     7.0   8.629268
620    10.0  10.899596
621     7.0   8.867912
622     9.0  10.942813
623    11.0   9.129535
624    13.0   9.349456
625     6.0   8.455684
626     9.0   9.777896
627     9.0  10.988625
628     4.0   8.372753
629    10.0  11.182059
630    10.0  10.983265
631    15.0  10.888487
632     8.0   9.069260
633    12.0   9.878621
634     8.0   9.775646
635     9.0  10.843687
636    11.0  10.156606
637     8.0   8.826502
638     8.0   9.167157
639    10.0  10.789173
640    10.0  10.756021
641     9.0   9.001350
642     6.0   8.515697
643     9.0  10.761442
644    11.0  11.222434
645     9.0   8.907065
646    11.0  10.835933
647    11.0  10.176401
648     8.0   9.723056
649    12.0   9.620435
650    10.0  10.185624
651     8.0   8.593444
652     9.0   9.388072
653    16.0  10.934422
654     8.0   9.300496
655     6.0   8.581088
656    11.0  11.062221
657    17.0  10.316655
658    14.0  10.148558
659    17.0   9.401067
660    10.0  11.347718
661     9.0  11.049211
662    13.0  11.347832
663     8.0   8.786225
664    14.0  11.582411
665    10.0  10.529649
666     7.0  10.488147
667    11.0  10.397530
668     9.0   9.019301
669    10.0  10.919510
670     8.0   9.263073
671     7.0   8.562336
672    10.0  10.664901
673    18.0  11.269939
674     6.0   9.073606
675     8.0   9.287921
676    12.0   9.373968
677    14.0  11.069089
678     9.0  10.272886
679     6.0   8.906731
680    15.0  11.458586
681     8.0   8.967445
682     8.0   9.238088
683     6.0   8.462207
684    18.0   9.394544
685     8.0   9.280926
686     6.0   9.273870
687     9.0  10.578387
688    10.0   9.802223
689    10.0  10.936982
690    10.0  11.281785
691    11.0  10.991205
692     8.0   8.853792
693     8.0  10.009883
694     8.0   9.342459
695     9.0   8.900466
696    10.0  10.304899
697     6.0   9.492919
698     7.0   8.823261
699     7.0   8.361439
700    10.0   9.079133
701    11.0  10.888193
702    11.0  11.155444
703    12.0   9.441266
704     9.0  10.470277
705     8.0   8.426660
706     8.0  10.599892
707    11.0   9.981613
708     9.0  11.006503
709    10.0  10.954307
710    10.0   8.719176
711    10.0  11.333821
712     8.0   8.879337
713    10.0  11.562576
714     9.0   8.425055
715     3.0   8.327111
716     8.0  10.231776
717    10.0  10.686719
718     8.0   9.976235
719    10.0   9.301529
720    11.0  10.850856
721    13.0  11.030251
722     8.0  10.669707
723    13.0  10.629076
724     6.0   8.932208
725    18.0  10.736375
726    11.0  11.029392
727    12.0  10.490967
728     9.0  10.442120
729    12.0  10.961550
730    10.0  11.412031
731     9.0  11.281656
732    10.0  10.311349
733     8.0   9.319234
734     7.0   9.022119
735    12.0  10.050479
736     8.0   9.198140
737    10.0  11.064741
738     9.0   9.397633
739    11.0  11.438647
740     7.0   9.052769
741     7.0   8.511877
742     8.0   8.915254
743    12.0   9.905814
744    11.0  10.137285
745    11.0   9.592763
746     7.0   8.585991
747    11.0   9.757615
748     6.0   8.753310
749     5.0   8.337690
750     8.0  10.320811
751    16.0   9.606700

E-NN Regression Fold 5:
k=5
MSE: 0.82
     Actual  Predicted
0       7.0   9.152315
1       9.0  10.697820
2       6.0   9.552036
3       7.0   9.430454
4      11.0  10.931327
5      11.0  11.053117
6       8.0   9.983224
7       7.0   9.218448
8      17.0  10.650903
9      11.0  11.239263
10      9.0  10.330767
11     11.0  10.885610
12      9.0   8.839483
13      7.0   8.865527
14     10.0  11.007311
15     12.0  11.026526
16     10.0  11.013260
17      9.0  10.820823
18      9.0  10.735025
19     11.0  11.030482
20      9.0  11.045653
21     10.0  10.924157
22      9.0  10.127723
23      8.0  10.479753
24      8.0  10.935060
25      9.0  10.508062
26     11.0  11.323355
27     15.0  10.332555
28      6.0   9.021714
29     23.0  11.035701
30     11.0  11.237197
31     14.0   9.493575
32     13.0   9.540679
33     11.0   9.934803
34      9.0  10.976569
35      6.0   8.993316
36     10.0   9.213929
37      8.0  10.075358
38      5.0   8.548157
39      9.0  11.038304
40      6.0   8.771578
41      8.0  10.954122
42      7.0   9.518306
43     10.0  11.335041
44     11.0  10.833148
45     10.0  10.456483
46     14.0  10.760888
47     11.0  10.608606
48      7.0   9.414202
49     10.0  10.923464
50     15.0  10.344318
51     10.0  10.987628
52      8.0  10.756323
53     11.0  11.250707
54     10.0   9.202273
55      9.0  10.405073
56     13.0  11.067496
57     15.0  10.967613
58      8.0  10.505809
59      8.0   9.905470
60     11.0  10.238609
61      8.0   9.224549
62     13.0  10.223228
63      6.0   8.801051
64     11.0  10.933946
65     15.0  10.108078
66     10.0   9.481473
67      5.0   8.829672
68      9.0  10.774239
69      9.0  11.209795
70      6.0   8.688461
71     14.0  11.470615
72     10.0  11.104145
73     13.0  10.876198
74      6.0   8.561368
75     15.0  11.282396
76      9.0  11.056710
77     12.0  10.580658
78     11.0  11.145730
79      8.0   9.941125
80     10.0  10.558507
81      6.0   8.951875
82     18.0  11.079832
83     11.0  10.683685
84     10.0  10.334886
85     10.0  10.954722
86     10.0  11.268674
87     10.0  11.120968
88      7.0   9.840769
89     13.0  11.050117
90     17.0  10.524656
91     11.0  11.121858
92      9.0  11.047689
93     10.0  10.586173
94      7.0   9.368600
95     10.0  10.717704
96      9.0  10.810750
97     10.0  10.985592
98     10.0  11.071747
99      9.0  10.129472
100    11.0  10.748456
101    10.0  10.788144
102     9.0  10.035541
103     9.0  10.610184
104    11.0  10.808139
105     9.0  10.961287
106    10.0  11.050730
107    14.0  10.939969
108    13.0  10.982189
109    20.0  11.080594
110     8.0  10.865181
111    17.0  11.263841
112     8.0  10.960225
113    10.0  11.112735
114     8.0  10.515058
115    15.0  11.509441
116    11.0  10.907153
117    10.0  11.094527
118     8.0  10.088834
119     9.0   9.561671
120     9.0  10.236145
121     8.0   8.834773
122     7.0   8.951475
123     9.0  10.265484
124     5.0   8.537664
125     6.0   8.789622
126    10.0   9.605435
127     9.0  10.046939
128    13.0  10.944884
129    10.0  11.001861
130     6.0   8.776262
131    16.0  10.741299
132    14.0  10.647390
133     6.0   8.878492
134     9.0  11.719006
135    21.0  11.042742
136    11.0  11.071818
137     6.0   8.667570
138    11.0   9.556761
139     9.0  10.342832
140     6.0   9.142513
141    10.0  10.790599
142    10.0  11.083078
143     9.0   9.082998
144    11.0  10.485902
145     4.0   8.520899
146     9.0  10.133115
147    16.0  10.830125
148     6.0   9.266426
149     9.0  10.782378
150     8.0  10.973904
151     8.0  10.126924
152    13.0  11.022565
153     8.0   9.296602
154    11.0  10.828728
155     6.0   8.831832
156     8.0   9.829556
157     3.0   8.581411
158     9.0  11.054297
159     6.0  10.683523
160    14.0   9.898415
161    10.0  10.462545
162    15.0  10.725111
163     7.0   9.557714
164     7.0  10.454404
165     9.0  10.661737
166    14.0  11.008222
167    10.0  10.941829
168     8.0   9.568422
169    17.0  11.143879
170     2.0   8.502279
171    13.0  11.768981
172    12.0  11.014797
173    10.0   9.042898
174     6.0   8.596876
175    10.0   8.733364
176    13.0  11.093960
177     9.0  10.845102
178    10.0   9.915473
179    10.0  10.584248
180    14.0  10.504462
181     9.0  10.939498
182     6.0   9.127662
183    12.0  11.271055
184    10.0  11.049804
185     8.0  11.279368
186     9.0   9.313850
187     5.0   8.519127
188    14.0  11.028702
189    16.0  11.467605
190     9.0  11.095946
191     8.0   9.395223
192    11.0  11.353534
193     8.0  11.016762
194    13.0  10.960138
195    12.0  11.559871
196    11.0  11.192628
197     8.0   9.535305
198    10.0  10.443906
199     9.0  10.921375
200    12.0  10.870172
201     7.0  10.810357
202    10.0  10.979090
203    10.0  10.957182
204    18.0   9.356317
205     5.0   8.558525
206     8.0   9.953837
207    12.0  11.131471
208     9.0  10.846319
209    15.0  10.698317
210     8.0   8.924077
211    12.0  11.129028
212    11.0  11.081845
213    11.0  11.049575
214     8.0  10.262468
215     9.0   9.422950
216     6.0   9.291181
217    12.0  10.847534
218    14.0  10.770099
219     8.0   9.183392
220    14.0  10.185799
221    17.0  10.699567
222    11.0  10.525590
223     8.0  10.987221
224    11.0  10.823074
225     9.0  10.591637
226     8.0   9.660597
227     6.0   8.933978
228    11.0  10.249434
229     8.0  10.672180
230     9.0   9.407416
231    10.0  10.577669
232    14.0  10.975319
233     6.0   8.645813
234    11.0  11.126619
235     7.0  10.562915
236     9.0  10.849971
237     7.0   9.161223
238     8.0   9.637570
239     7.0  10.452116
240    12.0  10.993393
241     9.0  10.645181
242     6.0   8.692099
243    11.0  11.129320
244     6.0   8.627627
245     9.0  10.833955
246    10.0  10.897118
247     9.0  10.040141
248     6.0   8.623036
249     8.0   9.273729
250     7.0   9.774403
251    11.0  11.261680
252     9.0  10.478436
253    10.0   9.834808
254     9.0  10.638682
255     6.0   9.683734
256     6.0   8.610426
257     8.0  10.778368
258    12.0  11.169934
259    17.0  11.296442
260     7.0  10.178526
261     8.0   9.347886
262     6.0   8.726439
263    11.0  10.688737
264    12.0  10.532684
265    11.0  11.022878
266    15.0  10.977970
267     9.0   9.766253
268     9.0  11.229248
269     8.0   9.846467
270    14.0  10.273626
271    10.0  10.766971
272     9.0  10.796898
273    16.0   9.741513
274    27.0  10.960089
275     4.0   8.536385
276     8.0   8.949446
277    13.0  11.345435
278    11.0  11.007566
279    10.0  11.046556
280    18.0  10.815995
281     4.0   8.543744
282     6.0   9.393935
283     7.0   8.961412
284     8.0  10.315927
285    13.0  10.971666
286    11.0  10.844885
287     9.0  10.981370
288    14.0  10.659252
289     7.0   8.845297
290     9.0   9.145323
291     4.0   8.569694
292    11.0  10.991725
293    13.0  10.886600
294     6.0   8.859369
295     6.0   8.859673
296    10.0  10.992038
297    12.0  11.085731
298    10.0   9.710226
299    10.0  10.820238
300     8.0  10.593527
301     7.0   8.671726
302     8.0   9.737091
303    10.0  10.604048
304    12.0  11.095061
305     8.0  10.402672
306     5.0   8.558886
307    10.0  10.970953
308    11.0  10.023567
309    11.0  11.356095
310    18.0  10.018823
311     9.0  10.985142
312     8.0   8.835289
313     8.0  10.642873
314     8.0   9.317165
315    16.0  11.149403
316    12.0  11.645730
317     9.0  10.701157
318    10.0  10.655305
319    13.0  10.835215
320     5.0   8.635163
321    10.0  11.065211
322    18.0  10.798084
323     8.0   9.066306
324    16.0  10.789349
325     6.0   8.888355
326     7.0   8.743721
327    17.0  10.787102
328    17.0  11.194242
329     8.0   9.227263
330     9.0   8.975442
331    16.0  10.777380
332     7.0   9.400598
333    12.0  11.106735
334    10.0  10.827360
335     7.0   8.942493
336     9.0  10.802013
337     5.0   8.732592
338    12.0  11.266881
339     9.0   9.158460
340    10.0  10.798679
341    10.0  11.005437
342    14.0  10.404397
343     9.0  10.181366
344     6.0   9.242842
345     8.0  10.286051
346    14.0  10.920208
347    15.0  10.247450
348     6.0   8.908843
349     6.0   9.063677
350     9.0  10.965517
351    11.0  11.082432
352    16.0  10.153194
353    21.0  10.165989
354     9.0  10.919743
355    10.0  11.102805
356    10.0  11.052926
357     7.0  10.284271
358     9.0  10.448572
359     6.0   8.701214
360    15.0  10.931737
361     4.0   8.580495
362     8.0   9.118950
363    15.0  10.274703
364    11.0  11.036303
365     6.0   8.956283
366     8.0  10.305769
367     8.0   9.909552
368     9.0   9.914915
369     8.0  10.343091
370     9.0  11.059895
371     7.0   8.918498
372    10.0  10.939618
373    10.0   9.777763
374     8.0  10.717007
375     6.0   9.955572
376     8.0   9.452312
377     7.0   8.701038
378    11.0   9.212718
379    15.0  10.771036
380    11.0   9.614369
381     7.0   9.748136
382     9.0  10.321718
383     8.0  10.665691
384    11.0  11.196874
385     9.0  10.830904
386     8.0   9.693721
387     4.0   8.505187
388     5.0   8.609915
389    10.0  11.168195
390    11.0  10.926231
391     7.0   9.216805
392    17.0  10.947189
393    11.0  10.402848
394     8.0   9.417714
395     8.0  10.913477
396    12.0  10.315321
397    10.0  11.027501
398     6.0   8.769374
399     8.0   9.496661
400    10.0  11.142086
401     6.0   8.676171
402    20.0  11.402728
403    11.0  11.105450
404     8.0  10.884907
405     6.0   8.596505
406    11.0  10.698253
407     9.0   9.352534
408    11.0  11.338825
409    11.0  10.083273
410     9.0  10.337511
411     7.0   9.147156
412     8.0  10.248333
413     9.0  10.930769
414    18.0  11.056148
415    16.0  11.272361
416    13.0   9.065573
417     9.0   9.139843
418    10.0  10.283136
419     5.0   8.591295
420    10.0  10.886030
421     9.0  10.731138
422     9.0  11.122785
423    10.0  10.280413
424     9.0  10.858375
425    13.0  11.221887
426     8.0   9.783538
427     9.0  10.913165
428     9.0  10.416266
429     9.0  10.964146
430    16.0  10.687224
431    14.0  10.786185
432    12.0  11.219220
433     7.0   8.879178
434    20.0  11.081745
435     9.0  10.995639
436     9.0   8.844960
437     7.0   9.376231
438     9.0   8.884778
439    12.0  11.605281
440    14.0  11.719551
441    10.0  10.946960
442     6.0   9.196171
443    12.0  10.612547
444    11.0   9.802460
445    10.0  11.029084
446    10.0  11.066786
447     8.0   9.952831
448     6.0   8.937117
449     6.0   9.497215
450    10.0  10.897807
451     9.0  10.367960
452    17.0  10.557841
453     6.0   8.773909
454    11.0  10.941615
455     8.0  10.026832
456    10.0  10.704701
457     8.0  11.100749
458     8.0   9.939407
459     9.0   8.721548
460    15.0  10.974172
461    15.0  11.094827
462     3.0   8.505050
463    14.0  10.516263
464    10.0  11.058412
465     7.0   9.045686
466    13.0  10.114000
467    11.0  11.407342
468    11.0  10.576300
469    11.0  10.754336
470    17.0  10.824372
471    12.0  10.228486
472     8.0  10.894791
473    12.0  11.443560
474    21.0  11.383667
475    18.0  11.544691
476     7.0   8.798175
477     7.0   8.832707
478    15.0  10.928512
479     9.0  10.060929
480     9.0  10.007037
481    11.0  11.020628
482    12.0  11.087043
483    16.0  11.502468
484    10.0  11.050528
485    12.0  10.975383
486     6.0   8.764505
487    13.0   9.909435
488     9.0  10.706427
489    13.0  10.299779
490    14.0  11.121828
491    11.0   9.669726
492     8.0   9.978220
493    14.0  10.395998
494    13.0   9.946880
495    23.0  11.804884
496    11.0  10.166998
497     7.0  10.643895
498     9.0  10.525966
499    11.0  11.295716
500    11.0  10.939977
501    12.0  10.983673
502     8.0  10.785657
503     8.0  10.624665
504     9.0  10.746897
505    11.0   9.889442
506    10.0   9.994039
507     6.0   8.669671
508    10.0  10.507704
509    11.0  11.216707
510     9.0  11.008642
511    15.0  11.044628
512    12.0  11.149204
513    13.0  10.371076
514    11.0  10.988351
515    13.0   9.806690
516     7.0   9.546588
517     9.0  11.140164
518    12.0  11.627337
519     7.0   9.083922
520     9.0  11.013978
521     8.0   9.106731
522    11.0  11.012751
523     6.0   9.317356
524     5.0   8.559960
525     7.0  10.113432
526    11.0  10.918208
527     4.0   8.529409
528     7.0   8.578574
529     9.0  10.826015
530    11.0  10.786003
531    11.0  10.068914
532     9.0  11.007368
533     7.0   9.064054
534    11.0  11.308764
535    18.0  10.587575
536     8.0  10.661600
537    14.0  10.922461
538    10.0  10.902443
539     6.0   8.702670
540     6.0   9.107945
541     9.0  10.580633
542    12.0   9.974565
543    18.0  10.935992
544     8.0   9.615869
545    15.0  11.165287
546     9.0   9.637745
547    10.0   9.520893
548    11.0  11.423329
549    13.0   9.970021
550     5.0   8.589759
551     6.0   9.113100
552    12.0  11.045813
553    11.0  10.976602
554    10.0   9.628860
555     8.0  10.947538
556     7.0   9.166925
557     9.0  10.893849
558     8.0   9.798661
559     9.0  10.740918
560     6.0   8.647863
561     9.0  10.565027
562     6.0   8.839640
563    16.0  11.635608
564    14.0  10.880991
565     9.0  10.703474
566    13.0  10.625700
567    11.0  11.296824
568     5.0   8.551341
569     8.0  10.706057
570     8.0  10.746966
571     7.0  10.159904
572    12.0  10.942406
573    13.0   9.390535
574    12.0  11.064754
575     7.0   9.907475
576     7.0   8.636215
577    13.0  10.841615
578     9.0  10.298956
579     9.0  10.908360
580     9.0  10.105420
581     8.0  10.065551
582     9.0  10.601308
583    22.0  10.463549
584    14.0  10.788591
585    13.0  10.644831
586     3.0   8.527260
587     5.0   8.607156
588    16.0  11.019011
589    10.0  11.023010
590     5.0   8.825824
591    14.0  10.886007
592     9.0   9.459178
593     9.0  10.789110
594    10.0   9.044292
595    15.0  10.880338
596    13.0  10.117691
597     9.0  11.046228
598    11.0  11.555434
599     8.0   9.812072
600     9.0  10.229606
601    20.0  11.138323
602     9.0   8.905820
603    13.0  10.279408
604     9.0  10.463883
605     8.0  10.164311
606    10.0  10.959867
607    10.0  10.634754
608     8.0  10.714740
609     8.0   9.267449
610    10.0  10.726697
611    10.0  11.020768
612     7.0   8.777395
613    15.0  10.871508
614    10.0  10.408121
615     9.0  10.838138
616    10.0  10.721891
617    13.0  11.210793
618     9.0  11.114602
619     6.0   8.875292
620     9.0   9.589431
621     9.0  10.939847
622    11.0   9.734482
623    10.0  10.923516
624     7.0   9.749869
625    15.0  10.866753
626     9.0  10.930067
627    12.0  11.135798
628     7.0  10.740432
629     9.0  10.126973
630    10.0   9.099292
631    12.0  11.252104
632     9.0  10.877254
633     8.0   9.386782
634     7.0   9.154520
635     9.0   9.082687
636    15.0  10.864793
637     9.0   9.535304
638    11.0   9.673494
639     8.0  11.023792
640     9.0  10.763505
641    10.0  10.038452
642     9.0  10.382702
643    10.0  10.391765
644    12.0  10.282280
645    11.0   9.126844
646     9.0  10.484817
647    10.0  10.678308
648    23.0  10.594747
649     6.0   9.133178
650    16.0  11.054357
651    11.0  11.066140
652     8.0  10.768204
653     7.0   9.979182
654     7.0   9.984668
655    10.0  10.363208
656    10.0  10.954098
657    11.0  11.125235
658    10.0  10.544059
659    16.0  10.963593
660     7.0  10.233974
661    14.0  10.979219
662    13.0  10.504923
663     9.0   9.901239
664     9.0  10.599266
665    16.0  10.727454
666    15.0  10.065292
667    10.0  10.349322
668    16.0  10.987684
669    20.0  11.550382
670    11.0  11.327246
671     6.0   8.948392
672    10.0  11.730831
673     8.0   9.042376
674     9.0  10.396007
675    12.0  10.869581
676     9.0  11.116271
677    10.0  11.017757
678     9.0  10.700991
679     7.0   8.745143
680    11.0  11.226118
681    18.0  11.224716
682     9.0  10.161346
683    18.0  10.876092
684     8.0  10.570015
685    10.0  10.732624
686     5.0   8.539210
687     9.0  10.892410
688     9.0  10.683560
689     9.0  10.898118
690    10.0  10.476404
691    10.0  10.472837
692    11.0  11.434167
693     7.0   9.070956
694    10.0  10.874585
695    12.0  11.690395
696     9.0  10.974931
697     8.0  10.286509
698    13.0  10.956099
699    11.0  10.076607
700    21.0  10.591705
701    13.0  11.107954
702    16.0  11.302901
703    11.0  11.231581
704     7.0   8.683721
705     4.0   8.504735
706    10.0  11.029677
707    12.0  11.017358
708    15.0  11.165606
709    11.0  10.427854
710     8.0   9.004549
711    14.0  10.751681
712    11.0  10.862749
713    11.0  10.279468
714    15.0  10.656800
715     9.0  10.882708
716     8.0  10.577321
717     9.0  10.558477
718    10.0  10.790812
719    10.0  10.304654
720    13.0  11.292988
721     6.0   8.601524
722     9.0  10.338902
723    10.0   8.864368
724     8.0  10.733297
725     7.0   9.993928
726    11.0  10.915909
727    11.0  10.851172
728    13.0  11.283068
729    16.0  11.143996
730    13.0  10.185993
731    11.0  10.857768
732     9.0  10.747488
733    12.0   9.860884
734    15.0  11.027300
735     9.0  10.806834
736     8.0   9.563536
737     6.0   8.728293
738     9.0   9.891925
739    12.0  11.018660
740    13.0  10.989616
741     9.0   9.950515
742     7.0   8.710383
743    11.0  10.757402
744    12.0  11.183650
745     9.0  10.595738
746     7.0   9.009947
747    13.0  10.010957
748     6.0   8.851762
749    12.0  11.675919
750     9.0  10.638795
751    18.0  11.599861


Dataset 4: Abalone
E-NN Regression MSE:0.7494171620397296

Dataset 5: Computer Hardware
K-NN Regression Fold 1:
k=3
MSE: 1.04
    Actual   Predicted
0     19.0  120.314673
1    144.0  182.106140
2     42.0  118.331721
3    277.0  196.261252
4    237.0  207.100683
5     24.0   77.522619
6    141.0  174.013440
7    130.0  164.437861
8     30.0  138.577380
9    140.0  219.846247
10    50.0  120.191146
11    40.0  143.418561
12    24.0  127.138420
13    30.0  105.795873
14    32.0  129.987160
15    46.0  144.151100
16    38.0  126.705340
17    45.0  150.647379
18    16.0   82.330215
19    26.0  123.474467
20   172.0  210.263983
21   111.0  180.472245
22    50.0  126.924620
23    70.0  147.555003
24   212.0  235.349942
25    20.0  114.783630
26    54.0  164.396821
27    69.0   95.590306
28    72.0  127.391835
29    27.0   95.832477
30    25.0  102.534691
31   138.0  172.136878
32  1144.0  272.005793
33    22.0   76.054218
34    14.0   80.399936
35   489.0  248.267364
36    66.0  147.790645
37    60.0  129.185621

K-NN Regression Fold 2:
k=3
MSE: 0.38
    Actual   Predicted
0     16.0   73.444604
1     24.0   75.074192
2     67.0   87.134887
3     27.0   97.286240
4     27.0   83.376889
5    188.0  188.615290
6    405.0  400.218330
7     18.0   69.782173
8    915.0  404.477986
9     38.0   87.832204
10    31.0   96.198634
11    45.0   89.024626
12     6.0   83.667029
13    36.0   95.052182
14    30.0   87.825244
15    35.0  105.215470
16   144.0  119.589326
17    77.0   83.565903
18    60.0  108.005769
19    13.0   64.362533
20    29.0   93.846972
21    26.0   91.704458
22   120.0  196.773949
23    37.0   75.023138
24   465.0  340.355143
25   138.0  101.534959
26    36.0   93.992511
27    11.0   67.387961
28   198.0  187.353725
29    52.0  108.005769
30    66.0  106.225892
31    34.0   92.121934
32    26.0   92.821618
33    32.0  100.874925
34    33.0  104.667981
35    49.0  101.714148
36    62.0   90.878198
37    20.0   73.444604

K-NN Regression Fold 3:
k=3
MSE: 0.19
    Actual   Predicted
0    368.0  153.461018
1     32.0   78.697232
2     33.0   79.677533
3     32.0   87.244093
4     84.0  100.166560
5    370.0  243.449719
6    510.0  428.845504
7     63.0  141.412394
8     66.0  118.410287
9    397.0  460.727091
10    30.0  103.354838
11    40.0   90.042513
12    60.0  102.417996
13    17.0   88.958199
14    50.0   94.609708
15    34.0  102.151999
16    70.0  117.456823
17   114.0  157.650590
18    76.0  125.302543
19    72.0   99.605443
20    25.0   81.438740
21    75.0  116.287922
22    11.0   81.555019
23   143.0  157.102252
24    18.0   53.755022
25    61.0  118.045501
26    44.0   94.161643
27   189.0  166.088010
28    50.0  101.703627
29   220.0  230.588678
30    24.0   82.339946
31    41.0  106.120896
32   133.0  134.540508
33   214.0  166.019943
34    45.0   99.822545
35   106.0  179.244479
36    10.0   74.389636
37   465.0  295.004559

K-NN Regression Fold 4:
k=3
MSE: 0.17
    Actual   Predicted
0     32.0  113.715220
1    259.0  179.550467
2     45.0   82.081052
3     93.0  160.288809
4     51.0  170.822466
5    214.0  174.854908
6      7.0   66.235645
7     22.0  109.324911
8     36.0  111.131139
9     12.0   59.273156
10   248.0  244.390584
11   185.0  161.925424
12    32.0  154.346056
13    74.0  150.916471
14    40.0  107.502474
15    40.0   87.122115
16    24.0   97.838371
17   134.0  142.907266
18   326.0  236.157212
19    56.0  111.438096
20   269.0  222.171948
21    18.0   72.975011
22    66.0  116.773561
23    21.0  108.334979
24    71.0  100.823693
25    16.0  105.305913
26    18.0   93.715608
27    40.0  102.274836
28   208.0  185.978695
29    35.0  109.324911
30    22.0   93.223200
31   105.0  122.824037
32   132.0  174.835918
33   318.0  245.168848
34   113.0  143.689334
35    62.0  121.007385
36    46.0  115.866352
37    16.0   87.247609

K-NN Regression Fold 5:
k=3
MSE: 0.3
    Actual   Predicted
0     38.0   96.580005
1     65.0  127.206343
2     52.0  102.846717
3    274.0  165.359167
4    132.0  126.064457
5     16.0   85.981694
6    100.0  157.212471
7     53.0  100.174112
8    116.0  154.254621
9     64.0  116.095120
10   208.0  301.867415
11    86.0  125.840004
12    11.0   68.934732
13    38.0   82.249298
14    71.0  103.782430
15    28.0  108.960800
16   109.0  107.700913
17   510.0  397.926785
18    45.0   98.521450
19    26.0  104.818483
20    22.0   74.735879
21    17.0   97.167205
22    29.0   98.449350
23    32.0   94.000761
24    21.0   89.985694
25    36.0  108.071875
26   307.0  528.362202
27   636.0  335.767726
28    50.0   98.690544
29    22.0   98.809047
30    76.0  108.255589
31     6.0   76.742885
32    22.0  102.002197
33    33.0  112.525568
34    12.0   94.770638
35    14.0   89.985694
36   173.0  171.072470


Dataset 5: Computer Hardware
K-NN Regression MSE:0.4180229531644496

E-NN Regression Fold 1:
k=4
MSE: 0.18
    Actual   Predicted
0    100.0  164.481168
1     50.0   74.440178
2     49.0   77.531023
3    212.0  352.505171
4     20.0   71.136235
5      7.0   71.033420
6     18.0   71.104040
7     32.0  124.705910
8     34.0   73.624554
9     72.0   76.562390
10    36.0   72.574810
11    40.0   82.848348
12    16.0   71.174573
13    29.0   74.190606
14   111.0  133.858534
15    22.0   71.113858
16    24.0   72.770630
17   465.0  403.782831
18   188.0  288.846390
19    36.0   75.898479
20    24.0   72.109281
21    93.0  129.953997
22   106.0  234.282152
23    40.0   73.624554
24    12.0   71.174573
25    16.0   71.865149
26   138.0   76.446683
27   368.0  195.858041
28    54.0   95.163732
29    67.0   71.971079
30    53.0   72.795990
31   370.0  312.318012
32    22.0   73.699806
33   510.0  446.268943
34    51.0  215.668254
35   237.0  248.884690
36    50.0   74.912946
37   277.0  285.010076

E-NN Regression Fold 2:
k=4
MSE: 0.49
    Actual   Predicted
0     26.0   46.447356
1     41.0   62.904443
2    120.0  201.319832
3     60.0   51.711514
4     69.0   40.084693
5     26.0   52.938978
6     38.0   52.407211
7    915.0  255.330739
8     11.0   42.409080
9     33.0   64.725241
10   214.0  189.497880
11    20.0   31.117420
12    14.0   33.973228
13    46.0   69.741848
14    27.0   49.585892
15    30.0   53.222313
16    40.0   48.653475
17    60.0   65.555081
18    10.0   39.684308
19   269.0  235.480828
20   109.0   57.544632
21    52.0   51.995500
22    62.0   63.501803
23    63.0  143.647667
24    30.0   56.736500
25    70.0   78.653880
26    18.0   42.673004
27     8.0   43.423782
28    19.0   48.425967
29    32.0   44.810971
30    17.0   46.802585
31    27.0   41.644265
32    30.0   43.513954
33    27.0   40.339341
34   326.0  244.769928
35   248.0  247.640456
36   367.0  254.912108
37   105.0   64.329469

E-NN Regression Fold 3:
k=4
MSE: 0.08
    Actual   Predicted
0     42.0   81.884403
1     32.0   76.923342
2     13.0   66.573596
3     76.0   77.851969
4     34.0   77.820533
5     40.0   70.542790
6     72.0   74.228018
7     50.0   82.053676
8    220.0  329.322483
9     18.0   66.516170
10    56.0   74.350191
11   134.0  111.264693
12    23.0   68.414867
13    33.0   68.003191
14    40.0   67.593778
15   510.0  349.474154
