,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,track id,artist id,genres_1,genres_2,genres_3,genres_4
5164,Rome,Les Savy Fav,spotify:track:0CkFjUoFjzO1JbDr5xP7iM,0.33399999999999996,0.6829999999999999,0,-9.139,1,0.0458,0.0005679999999999999,0.201,0.142,0.498,148.33100000000002,204347,4,51.003,9,0,0CkFjUoFjzO1JbDr5xP7iM,5DZBnxCYzs32O2bbqK8KNg,dance-punk,experimental rock,indie rock,math rock
5165,Away From The Sun,3 Doors Down,spotify:track:3THdexHRmED4euIY91Zrxc,0.532,0.6859999999999999,0,-6.2379999999999995,1,0.0254,0.0273,0.0,0.0903,0.304,131.96200000000002,231787,4,44.20771,9,1,3THdexHRmED4euIY91Zrxc,2RTUTCvo6onsAnheUk3aL9,alternative metal,nu metal,pop rock,post-grunge
5166,Medley: The Joys Of Christmas/O Little Town Of Bethlehem/Deck The Halls/The First Noel,Harry Belafonte,spotify:track:0tbHs4VZfy9g2R4GBzKKN9,0.26,0.18,3,-15.651,1,0.0903,0.965,1.03e-06,0.217,0.188,77.824,325240,4,39.06532,18,0,0tbHs4VZfy9g2R4GBzKKN9,6Tw1ktF4xMmzaLLbe98I2z,adult standards,brill building pop,calypso,lounge
5167,They Move on Tracks of Never-Ending Light,This Will Destroy You,spotify:track:3cIG78oBauowzEbkBwWADN,0.645,0.188,6,-19.37,1,0.0377,0.546,0.836,0.0952,0.0748,119.999,416333,4,57.10846,14,0,3cIG78oBauowzEbkBwWADN,0MG4LXIw7n4x0wjDc6WYXk,american post-rock,compositional ambient,drone metal,instrumental post-rock
5168,Aspiration,After The Burial,spotify:track:5OuuMDuTB0WUaOnfU2H3ZO,0.325,0.958,6,-4.263,1,0.19,1.3300000000000001e-05,0.14300000000000002,0.0735,0.253,134.011,280733,4,86.65833,10,0,5OuuMDuTB0WUaOnfU2H3ZO,0uNj4RxFjG0iVPlZS753en,deathcore,djent,melodic metalcore,metalcore
5169,Sleazy Street,Sopwith Camel,spotify:track:5swhbgbrKpkbAWkSvtkDxK,0.528,0.45399999999999996,5,-11.890999999999998,1,0.0376,0.0713,0.003,0.0677,0.628,123.825,329693,4,46.136359999999996,16,0,5swhbgbrKpkbAWkSvtkDxK,79yziupbWWcD49xCvek9Uf,psychedelic rock,0,0,0
5170,Turn Me On,Kevin Lyttle Featuring Spragga Benz,spotify:track:0RmXtDH1cBMGImRrmn5xL6,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,192107,4,49.292359999999995,11,1,0RmXtDH1cBMGImRrmn5xL6,1GaBsp1ICIp1e6udgE7fba,soca,0,0,0
5171,Till Death Do Us Part,Deicide,spotify:track:2ZeTxFXTQeqXAYTJBwuPdT,0.255,0.978,10,-5.401,0,0.11599999999999999,0.0012900000000000001,0.376,0.161,0.036000000000000004,128.999,254493,4,63.21063,12,0,2ZeTxFXTQeqXAYTJBwuPdT,2K3GorTixXKAiwe2t9lO89,black metal,brutal death metal,death metal,deathgrind
5172,Metal Postcard (Mittageisen) - Pathway Session,Siouxsie and the Banshees,spotify:track:6iGElG5q354NzOBdTW9RdL,0.705,0.703,11,-6.601,0,0.0331,0.0386,0.0237,0.113,0.6729999999999999,101.427,243787,4,56.62404,11,0,6iGElG5q354NzOBdTW9RdL,1n65zfwYIj5kKEtNgxUlWb,alternative rock,dance rock,dream pop,gothic rock
5173,Naihishinsho,ONE OK ROCK,spotify:track:3k5K4QlbGL5TDWynFI5fE2,0.47600000000000003,0.866,4,-3.9930000000000003,0,0.0463,0.00329,0.0,0.389,0.542,92.572,228507,4,43.22911,10,0,3k5K4QlbGL5TDWynFI5fE2,7k73EtZwoPs516ZxE72KsO,j-pop,j-rock,japanese emo,visual kei
5174,The Talkin' Song Repair Blues,Alan Jackson,spotify:track:2NKXcEKxgJFLW79EpjofqI,0.469,0.607,2,-12.6,1,0.257,0.325,0.0,0.295,0.59,202.03799999999998,180373,4,30.481040000000004,11,1,2NKXcEKxgJFLW79EpjofqI,4mxWe1mtYIYfP040G38yvS,contemporary country,country,country road,0
5175,Toes,Zac Brown Band,spotify:track:5kjyiH6but1t2UDXq15aeS,0.8,0.759,11,-5.398,1,0.0378,0.655,0.0,0.0897,0.821,129.97899999999998,262773,4,29.42405,10,1,5kjyiH6but1t2UDXq15aeS,6yJCxee7QumYr820xdIsjo,contemporary country,country,country road,modern country rock
5176,Jo Jo's Jacket,Stephen Malkmus,spotify:track:3xjezrL9c8P4nMepWtpWpJ,0.466,0.614,11,-9.08,1,0.0372,0.007509999999999999,0.292,0.0793,0.47200000000000003,124.265,241507,4,30.036279999999998,10,0,3xjezrL9c8P4nMepWtpWpJ,0WISkx0PwT6lYWdPqKUJY8,alternative pop,alternative rock,anti-folk,chamber psych
5177,Swara Raga Sankarabharanam Adi Thyagaraja,Sheik Chinna Moulana,spotify:track:1dKNRFKU3CV4Xx6Ybiwt3H,0.542,0.6729999999999999,9,-7.8,1,0.0479,0.86,0.983,0.172,0.687,99.162,817240,4,21.2542,28,0,1dKNRFKU3CV4Xx6Ybiwt3H,2YrHbZUsTCzHMF09I5m4DZ,carnatic,carnatic instrumental,indian classical,0
5178,Beautiful Day,U2,spotify:track:1VuBmEauSZywQVtqbxNqka,0.539,0.9259999999999999,2,-6.495,1,0.0499,0.013999999999999999,0.0013599999999999999,0.36,0.45399999999999996,136.279,246400,4,58.11767,7,1,1VuBmEauSZywQVtqbxNqka,51Blml2LZPmy7TTiAg47vQ,irish rock,permanent wave,rock,0
5179,She Was Just A Friend,Miri Ben-Ari,spotify:track:1GtPHAArQkiahOxUZlB4Bp,0.6,0.5760000000000001,0,-4.0360000000000005,1,0.145,0.156,1.6e-06,0.249,0.41600000000000004,90.73899999999999,284560,4,35.908559999999994,11,0,1GtPHAArQkiahOxUZlB4Bp,7i0Z1tzWVamskO8eLnZ3Kx,bow pop,israeli hip hop,pop violin,0
5180,Sister Jack,Spoon,spotify:track:53xmj5xty3bZvjsSjdXzuq,0.479,0.94,7,-4.111000000000001,1,0.0561,8.73e-05,5.29e-06,0.0868,0.743,132.55,215467,4,41.81646,12,0,53xmj5xty3bZvjsSjdXzuq,0K1q0nXQ8is36PzOKAMbNe,alternative dance,alternative rock,austindie,dance-punk
5181,Pompeii,E.S. Posthumus,spotify:track:0OQqwcp91YgRBpjtyCWdEQ,0.603,0.9129999999999999,0,-7.813,1,0.0276,0.175,0.754,0.39,0.556,87.046,220267,4,47.65097,11,0,0OQqwcp91YgRBpjtyCWdEQ,1CqW2UkLsaZvByLwkOaNsH,bow pop,epicore,scorecore,0
5182,Eclipsed,Evans Blue,spotify:track:4y6EKSdTBFG1t00NIFV4lp,0.5,0.8540000000000001,8,-5.124,0,0.0415,0.0543,0.0,0.10300000000000001,0.316,140.069,262640,4,41.85451,12,0,4y6EKSdTBFG1t00NIFV4lp,6pDRa5fS3myWSP0fpIUcNl,alternative metal,canadian rock,christian rock,gymcore
5183,When I Grow Up,The Pussycat Dolls,spotify:track:21pySLskKIKrhDziCX5ojQ,0.6709999999999999,0.685,11,-5.7620000000000005,0,0.05,0.00165,0.0,0.39799999999999996,0.368,118.449,245680,4,51.908409999999996,9,1,21pySLskKIKrhDziCX5ojQ,6wPhSqRtPu1UhRCDX5yaDJ,dance pop,girl group,hip pop,pop
5184,Belly Dancer (Bananza),Akon,spotify:track:53mFz13R8t5edNRuSFBMyZ,0.875,0.6829999999999999,10,-5.88,0,0.124,0.0336,4.61e-06,0.705,0.685,104.848,240133,4,37.88198,12,1,53mFz13R8t5edNRuSFBMyZ,0z4gvV4rjIZ9wHck67ucSV,dance pop,pop,0,0
5185,Tears In The Typing Pool,Broadcast,spotify:track:2xFELTbN4G0rgID5uQGLvP,0.318,0.149,9,-13.001,0,0.035,0.9159999999999999,0.000154,0.11800000000000001,0.368,145.91299999999998,132160,1,66.483,6,0,2xFELTbN4G0rgID5uQGLvP,0WtTGUjbur1R1cNzBvbsMU,alternative rock,art pop,art rock,chamber pop
5186,Breathe,Fabolous,spotify:track:7fuoqve1SOEBmhc2PoQTF0,0.713,0.91,10,-5.586,0,0.282,0.34,0.0,0.304,0.51,83.02799999999999,268960,4,18.812089999999998,12,1,7fuoqve1SOEBmhc2PoQTF0,0YWxKQj2Go9CGHCp77UOyy,dance pop,gangster rap,hip hop,pop rap
5187,Can't Do Without,Peven Everett,spotify:track:2F434izumy9gX14tR2gZHz,0.757,0.878,10,-8.413,0,0.0841,0.588,3.5799999999999996e-05,0.39,0.708,123.04700000000001,366080,4,20.6812,9,0,2F434izumy9gX14tR2gZHz,0v2oB2xMS64U3lcU5DFuCY,broken beat,chicago house,deep house,neo soul
5188,Island In The Sun,Harry Belafonte,spotify:track:0dRcFOOCdwbEMFLeibJhxV,0.322,0.38299999999999995,2,-12.023,1,0.0514,0.868,0.0,0.36,0.575,65.939,201453,5,44.29931,8,0,0dRcFOOCdwbEMFLeibJhxV,6Tw1ktF4xMmzaLLbe98I2z,adult standards,brill building pop,calypso,lounge
5189,Dance With Me,112,spotify:track:6uRH1qMz30ZBwwUG0IYE5s,0.912,0.511,9,-6.365,1,0.203,0.0259,0.0,0.0442,0.611,101.62799999999999,231800,4,21.9168,10,1,6uRH1qMz30ZBwwUG0IYE5s,7urq0VfqxEYEEiZUkebXT4,atl hip hop,boy band,dance pop,gangster rap
5190,Metál az isten,Rotor,spotify:track:3K6zPZvciZFcgkW2pWak6m,0.456,0.919,8,-4.32,1,0.107,0.000663,0.00046399999999999995,0.188,0.36200000000000004,159.99,240493,4,31.67564,9,0,3K6zPZvciZFcgkW2pWak6m,3sZUBtLsyDEudWgwTGLC9o,hungarian metal,0,0,0
5191,Lookin Boy,Hot Stylz Featuring Yung Joc,spotify:track:00RYiT3a2lNQ1wTKBQXWSw,0.85,0.687,0,-5.995,0,0.308,0.213,0.0,0.0724,0.502,149.989,207013,4,42.35354,12,1,00RYiT3a2lNQ1wTKBQXWSw,1W4yZwIXzRls3KoybGLKy8,0,0,0,0
5192,Magnificent,Rick Ross Featuring John Legend,spotify:track:2rz6VejmNOpW1alXsDERp1,0.631,0.755,7,-7.206,1,0.136,0.00733,0.0,0.0889,0.439,91.37799999999999,257480,4,23.26897,14,1,2rz6VejmNOpW1alXsDERp1,1sBkRIssrMs1AbVkOJbc7a,dirty south rap,gangster rap,hip hop,pop rap
5193,No Mercy,Ty Herndon,spotify:track:3ZzmuoHXbV5Lu0O1BZm2Bd,0.40700000000000003,0.627,10,-6.769,1,0.03,0.11199999999999999,0.000266,0.13,0.43799999999999994,187.676,285960,4,46.22905,8,1,3ZzmuoHXbV5Lu0O1BZm2Bd,1Fj0R2t4HaJa3oUe8azB8R,country,country road,0,0
5194,Improvisation 7,Joe Mcphee,spotify:track:0B0FsdzH1KyPL1kFFj4taf,0.7070000000000001,0.29600000000000004,1,-18.721,1,0.556,0.945,0.696,0.0245,0.71,130.483,162507,4,58.229969999999994,5,0,0B0FsdzH1KyPL1kFFj4taf,27oJnNF9gM9RZp0oFSDmkC,avant-garde jazz,free improvisation,free jazz,0
5195,Mortificação,Sarcasmo,spotify:track:7KDY8870kMboq0ZzT9VxsH,0.247,0.99,2,-5.608,1,0.2,0.00025499999999999996,0.0508,0.34600000000000003,0.249,154.422,213120,4,64.19293,10,0,7KDY8870kMboq0ZzT9VxsH,0lprOGtOYx5ywOuSTk3nkZ,brazilian death metal,0,0,0
5196,Where Were You (When The World Stopped Turning),Alan Jackson,spotify:track:3eSwvMfSA0Fyku6Ak5JEw0,0.623,0.387,0,-9.537,1,0.0316,0.5489999999999999,0.0,0.0764,0.18899999999999997,115.36200000000001,305093,4,29.03554,15,1,3eSwvMfSA0Fyku6Ak5JEw0,4mxWe1mtYIYfP040G38yvS,contemporary country,country,country road,0
5197,Punk Rock Ambulance,GBH,spotify:track:01jSNqdrLnWYdX64jASWyb,0.474,0.9940000000000001,2,-4.954,1,0.0801,0.006690000000000001,0.45,0.13699999999999998,0.433,107.147,194093,4,56.347080000000005,10,0,01jSNqdrLnWYdX64jASWyb,0yqupKw0GMDWXHpsxCPysY,crossover thrash,crust punk,hardcore punk,oi
5198,Thunderground,The Darkraver,spotify:track:2i3MCjW1uO3vaESq4e1ILP,0.643,0.687,7,-11.34,1,0.0539,0.000576,0.0988,0.299,0.638,143.952,307652,4,19.27083,16,0,2i3MCjW1uO3vaESq4e1ILP,3Lu9zTGOtzT2MZpfxdaHJv,gabba,happy hardcore,0,0
5199,Kerosene,Miranda Lambert,spotify:track:2yhhcHTfvLC0HzSajGYL0h,0.628,0.92,7,-3.252,1,0.0287,0.00687,5.3400000000000004e-05,0.337,0.8079999999999999,126.99799999999999,185800,4,43.38067,6,1,2yhhcHTfvLC0HzSajGYL0h,66lH4jAE7pqPlOlzUKbwA0,contemporary country,country,country dawn,country road
5200,Seven Nation Army,The White Stripes,spotify:track:7i6r9KotUPQg3ozKKgEPIN,0.737,0.46299999999999997,0,-7.827999999999999,1,0.0792,0.00817,0.447,0.255,0.324,123.881,231733,4,48.06185,9,1,7i6r9KotUPQg3ozKKgEPIN,4F84IBURUo98rz4r61KF70,alternative rock,blues rock,garage rock,modern blues rock
5201,The Tower,Avantasia,spotify:track:1uJ7PjwJpqamnP8MUFmGUo,0.358,0.898,1,-5.921,0,0.0527,3.53e-05,3.43e-05,0.113,0.18899999999999997,157.88299999999998,583200,4,38.25458,18,0,1uJ7PjwJpqamnP8MUFmGUo,1Ih0fEQQsy9EeAJbYEeQRa,german metal,melodic metal,metal,neo classical metal
5202,Black Metal Is the Forest Calling‚Ä¶,Striborg,spotify:track:6hc6KICA768lJSxz7eszKW,0.226,0.993,7,-7.956,0,0.0741,0.17,0.9640000000000001,0.373,0.0113,118.964,459560,4,32.52776,22,0,6hc6KICA768lJSxz7eszKW,6nOkQXU6ie6mdbAvWscB6n,atmospheric black metal,australian black metal,australian metal,autonomous black metal
5203,Chicago Falcon,The Budos Band,spotify:track:7f4XrWhuT9ZGbyQEHStdYV,0.584,0.9490000000000001,11,-5.425,0,0.0515,0.00193,0.917,0.215,0.7,100.712,173320,4,67.79186,7,0,7f4XrWhuT9ZGbyQEHStdYV,5q4eLKmqFVP0xII8087PHz,afrobeat,ethio-jazz,funk,instrumental funk
5204,Where Are We Runnin'?,Lenny Kravitz,spotify:track:4ouIWkFspNZYFO87Gdufxb,0.723,0.929,9,-4.156000000000001,0,0.0353,0.000452,0.125,0.235,0.965,130.03,161293,4,19.98878,9,1,4ouIWkFspNZYFO87Gdufxb,5gznATMVO85ZcLTkE9ULU7,permanent wave,pop rock,rock,0
5205,Mamacita,Public Announcement,spotify:track:4ZUuOMlV8T3bNaiEwtoR3L,0.7120000000000001,0.7709999999999999,1,-4.069,0,0.35100000000000003,0.0566,0.0,0.063,0.746,94.93700000000001,226267,4,29.56987,11,1,4ZUuOMlV8T3bNaiEwtoR3L,02JTFUpX3CgLWXNKEXIvcb,new jack swing,r&b,urban contemporary,0
5206,Fergalicious,Fergie,spotify:track:1D066zixBwqFYqBhKgdPzp,0.9059999999999999,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055,292373,4,46.317859999999996,14,1,1D066zixBwqFYqBhKgdPzp,3r17AfJCCUqC9Lf0OAc73G,dance pop,pop,post-teen pop,r&b
5207,Right Here,Staind,spotify:track:6S7mmHgyWOG6pIYuL4YrfQ,0.49200000000000005,0.6459999999999999,10,-5.334,0,0.0303,0.0013599999999999999,2.2100000000000002e-05,0.121,0.214,112.228,253933,4,37.38733,9,1,6S7mmHgyWOG6pIYuL4YrfQ,5KDIH2gF0VpelTqyQS7udb,alternative metal,nu metal,post-grunge,rap rock
5208,The Bleeding Baroness,Candlemass,spotify:track:2K5BYeGzkgW7SmbjNtjct7,0.17,0.873,9,-3.234,1,0.0446,0.000109,0.0036200000000000004,0.063,0.406,103.49600000000001,439520,4,45.29419,19,0,2K5BYeGzkgW7SmbjNtjct7,7zDtfSB0AOZWhpuAHZIOw5,death metal,doom metal,epic doom,groove metal
5209,Curse The Gods,Destruction,spotify:track:1VHQF5TWJ8i0KCsMLhOaNI,0.295,0.991,2,-3.082,1,0.1,1.7e-06,0.688,0.09300000000000001,0.469,100.939,315067,4,45.57095,17,0,1VHQF5TWJ8i0KCsMLhOaNI,5d6KI8frPEo3qGsIL8Sak2,black thrash,crossover thrash,death metal,german metal
5210,You Are My Heart,Rex Williams,spotify:track:0Ky98GMSlZQdctbAhU3I0Z,0.664,0.6809999999999999,7,-7.457999999999999,1,0.0366,0.48100000000000004,0.0232,0.225,0.604,97.501,193000,4,28.51983,7,0,0Ky98GMSlZQdctbAhU3I0Z,5KSFuLEiUvKeFg1tssgfuV,classic afrobeat,0,0,0
5211,Marco Polo,Bow Wow Featuring Soulja Boy Tell'em,spotify:track:6PbmwI4M1degwom47uZc4H,0.872,0.695,5,-5.153,1,0.242,0.696,0.0,0.22,0.7809999999999999,139.968,258577,4,35.50107,14,1,6PbmwI4M1degwom47uZc4H,7352aRY2mqSxBZwzUb6LmA,dance pop,hip hop,hip pop,pop
5212,Lady Gaylord,Raymond Scott,spotify:track:4MQ6GH2LnysCFXXu9sJDsS,0.5,0.43200000000000005,8,-11.352,1,0.106,0.465,0.006809999999999999,0.316,0.9359999999999999,169.78799999999998,62467,4,29.03367,4,0,4MQ6GH2LnysCFXXu9sJDsS,31DffUzogcRBJT3Andaqtt,acousmatic,exotica,laboratorio,lounge
5213,La Bomba,Azul Azul,spotify:track:0Tl84qfow6Dv0PM60zoBhb,0.9229999999999999,0.768,1,-7.321000000000001,1,0.0674,0.11900000000000001,0.0,0.0689,0.96,94.01299999999999,123960,4,28.76193,6,1,0Tl84qfow6Dv0PM60zoBhb,0SWtMcmZLgP04Kj5x0eCxa,latin pop,0,0,0
5214,Ichchha Kare Parandare,Kumar Sanu,spotify:track:0ggqk1g87IdeMHvmNZPkAB,0.5529999999999999,0.47100000000000003,0,-12.782,1,0.0731,0.496,0.0,0.138,0.596,140.238,260960,4,40.72847,14,0,0ggqk1g87IdeMHvmNZPkAB,4K6blSRoklNdpw4mzLxwfn,desi pop,filmi,indian folk,modern bollywood
5215,Blue Virginia Blues,Larry Sparks,spotify:track:6SitWTou43jeQ1Slv0gNhw,0.604,0.341,5,-13.1,1,0.048,0.804,8.17e-06,0.102,0.8340000000000001,183.905,246267,4,25.15793,12,0,6SitWTou43jeQ1Slv0gNhw,05c6W2NfXx6jxO28OGfPRA,bluegrass,bluegrass gospel,instrumental bluegrass,progressive bluegrass
5216,Knoc,"Knoc-Turn'Al With Dr. Dre & Missy ""Misdemeanor"" Elliott",spotify:track:1iQ5E4z6CJ38dIzvMI9Wdo,0.9390000000000001,0.486,7,-3.488,1,0.207,0.172,0.0,0.264,0.517,97.58200000000001,206547,4,59.7195,8,1,1iQ5E4z6CJ38dIzvMI9Wdo,6DPYiyq5kWVQS4RGwxzPC7,g funk,gangster rap,hip hop,rap
5217,Joey,Sugarland,spotify:track:504M3WFELlSIxDi3cf1RTL,0.536,0.69,7,-4.841,1,0.0402,0.00132,0.000682,0.121,0.306,121.95700000000001,242120,4,75.7628,9,1,504M3WFELlSIxDi3cf1RTL,0hYxQe3AK5jBPCr5MumLHD,contemporary country,country,country dawn,country road
5218,Whirlwound,Kelpe,spotify:track:2iAdpoe6V6tJ3Q83djC9Wz,0.514,0.621,4,-9.7,0,0.0434,0.0135,0.614,0.174,0.268,72.979,279347,4,51.0152,9,0,2iAdpoe6V6tJ3Q83djC9Wz,6D5qrT7NQXcdvFTtCJNszl,deep idm,drill and bass,electronica,indietronica
5219,Orgullo De Metal,Marco Antonio Solís,spotify:track:5sv4Rp9s6Ok4T1eNBmQyXb,0.486,0.521,0,-5.31,1,0.0295,0.14300000000000002,4.36e-05,0.5539999999999999,0.485,110.28399999999999,255813,3,26.91925,16,0,5sv4Rp9s6Ok4T1eNBmQyXb,3tJnB0s6c3oXPq1SCCavnd,grupera,latin,latin pop,regional mexican
5220,Secretaria De Turismo,Cadena Perpetua,spotify:track:2AjJqGdsVZ82fpmErylDOS,0.37799999999999995,0.99,0,-3.6830000000000003,1,0.133,0.00436,1.09e-06,0.10099999999999999,0.41,158.645,168120,4,28.29914,8,0,2AjJqGdsVZ82fpmErylDOS,46cEeRi8p3fkd1hN0N820b,argentine metal,argentine punk,argentine rock,latincore
5221,Waiting For You,Seal,spotify:track:5O1PysbsHILCIZDHQscUWn,0.635,0.6559999999999999,5,-5.04,0,0.0403,0.042,0.0,0.115,0.579,99.04899999999999,223493,4,20.57985,11,1,5O1PysbsHILCIZDHQscUWn,5GtMEZEeFFsuHY8ad4kOxv,british soul,soft rock,0,0
5222,Izzo (H.O.V.A.),JAY-Z,spotify:track:4h5KBcltGefua73AUPYps7,0.618,0.8440000000000001,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.6970000000000001,84.411,240627,4,20.11487,9,1,4h5KBcltGefua73AUPYps7,3nFkdlSjzX9mRTtwJOzDYB,east coast hip hop,hip hop,pop rap,rap
5223,Eden Is Burning,Revolution Renaissance,spotify:track:06JqVLeXQD8OD7QwcCiKmR,0.557,0.863,3,-5.952999999999999,0,0.0428,0.00975,1.87e-05,0.13699999999999998,0.45299999999999996,130.011,316040,4,59.75731999999999,9,0,06JqVLeXQD8OD7QwcCiKmR,1Af5l48w4VsXiCmhkDTDhv,melodic metal,neo classical metal,power metal,progressive metal
5224,Prayer,Disturbed,spotify:track:3HGctlDltHdllOSTogGKhJ,0.65,0.914,9,-4.672,1,0.0716,0.000642,1.23e-06,0.0251,0.586,99.10700000000001,218973,4,73.66091999999999,8,1,3HGctlDltHdllOSTogGKhJ,3TOqt5oJwL9BE2NG9MEwDa,alternative metal,nu metal,post-grunge,rap metal
5225,Dumbledore's Foreboding,Nicholas Hooper,spotify:track:1JIQcD0Ik0RKAzBmuEmP7N,0.158,0.0071200000000000005,8,-35.143,1,0.0389,0.9229999999999999,0.9590000000000001,0.0967,0.0601,132.005,78800,3,34.67439,5,0,1JIQcD0Ik0RKAzBmuEmP7N,6S9bLkEZSVIcY18RNcNG50,british soundtrack,scorecore,soundtrack,0
5226,Pop-Song,Kraut & Rüben,spotify:track:5Ejlp73wHO3Xhw4NpK8n0B,0.24100000000000002,0.871,1,-5.273,1,0.0639,3.32e-05,0.0,0.10400000000000001,0.591,190.378,155787,4,21.96035,10,0,5Ejlp73wHO3Xhw4NpK8n0B,6yt4bjVqo939rooH30Hmse,german street punk,0,0,0
5227,Got Money,Lil Wayne Featuring T-Pain,spotify:track:46lIt6GmL0VkkbuUyGDbCs,0.6920000000000001,0.6609999999999999,7,-4.8469999999999995,1,0.12300000000000001,0.0018800000000000002,0.0,0.6759999999999999,0.703,82.479,244627,4,40.02293,9,1,46lIt6GmL0VkkbuUyGDbCs,55Aa2cqylxrFIXC767Z865,hip hop,new orleans rap,pop rap,rap
5228,Gal Yuh Ah Lead,T.O.K.,spotify:track:4ex9m6RWw8PcfAZEaktdBL,0.6829999999999999,0.7240000000000001,0,-4.8389999999999995,0,0.282,0.275,0.0,0.065,0.691,98.711,212800,4,54.3297,10,1,4ex9m6RWw8PcfAZEaktdBL,4c4iX8pe1SV13xToguoelN,dancehall,0,0,0
5229,Rock 'n' Roll Lány,Ossian,spotify:track:27u0TgbokP2Rpz4p3fdVlA,0.47600000000000003,0.838,7,-4.265,1,0.0394,0.0305,0.0,0.115,0.46399999999999997,77.898,224320,3,32.55066,8,0,27u0TgbokP2Rpz4p3fdVlA,52spPXU6EzdqT0TT1WuAWx,hungarian metal,hungarian rock,magyar alternative,0
5230,Love,Keyshia Cole,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,255333,4,40.94984,12,1,0W4NhJhcqKCqEP2GIpDCDq,1vfezMIyCr4XUdYRaKIKi3,dance pop,deep pop r&b,hip pop,neo soul
5231,Do I Make You Proud,Taylor Hicks,spotify:track:2jv9Ppwz9u3lqWfXV0q2sW,0.46299999999999997,0.524,1,-8.207,1,0.0316,0.026000000000000002,0.0,0.102,0.308,144.055,248693,4,37.8871,10,1,2jv9Ppwz9u3lqWfXV0q2sW,3E3tW69eMfAffLGgsmP3GG,idol,0,0,0
5232,Just Like You,Three Days Grace,spotify:track:1RtnIF8uRwTLxmcR87V6Wo,0.373,0.737,1,-5.282,1,0.0297,9.4e-06,0.0,0.0696,0.565,177.9,186893,4,30.30675,11,1,1RtnIF8uRwTLxmcR87V6Wo,2xiIXseIJcq3nG7C8fHeBj,alternative metal,canadian metal,canadian rock,nu metal
5233,Krishnanee Begane - Ragam: Yaman / Talam: Mishra Chapu (Purandaradasa),Lalgudi G. Jayaraman,spotify:track:2drAAhn6C7ijUx3KlTbevR,0.34600000000000003,0.33799999999999997,1,-12.049000000000001,1,0.0528,0.992,0.774,0.285,0.41700000000000004,157.249,295133,4,35.024409999999996,11,0,2drAAhn6C7ijUx3KlTbevR,3H1Wru3lkInKnL3yIvnzrF,carnatic,carnatic instrumental,indian classical,indian violin
5234,"Comptine d'un autre été, l'après-midi",Yann Tiersen,spotify:track:4O2N861eOnF9q8EtpH8IJu,0.484,0.192,2,-15.378,1,0.0465,0.991,0.9079999999999999,0.106,0.0559,100.084,140733,4,50.208729999999996,7,0,4O2N861eOnF9q8EtpH8IJu,00sazWvoTLOqg5MFwC68Um,bow pop,compositional ambient,french soundtrack,0
5235,I Got You,Craig Morgan,spotify:track:43OvQi0oJuPBFGiPxIoPC5,0.588,0.7020000000000001,3,-5.295,1,0.0269,0.316,0.0,0.18899999999999997,0.597,106.052,233653,4,36.99818,13,1,43OvQi0oJuPBFGiPxIoPC5,6ktyNEnEukKzskQEiXgCFD,contemporary country,country,country road,modern country rock
5236,"I Can See You, Can You See Me ?",Rex The Dog,spotify:track:0U9j6Tuc2SmXjOMPaSSFcI,0.7170000000000001,0.787,11,-10.342,1,0.0495,0.0184,0.88,0.139,0.633,119.50399999999999,198013,4,44.23983,9,0,0U9j6Tuc2SmXjOMPaSSFcI,5zbQoW1WWTzvITE8w4ckoC,electrofox,0,0,0
5237,Hino De Devoção Ao Deus Da Guerra,Unearthly,spotify:track:3jE7uUPnwRrLBmG2cEORU7,0.196,0.37200000000000005,4,-12.744000000000002,0,0.0387,0.63,0.899,0.11599999999999999,0.0398,179.63099999999997,165750,3,82.67103,5,0,3jE7uUPnwRrLBmG2cEORU7,50069fzGFHXRwqrHyZEcI7,brazilian black metal,brazilian death metal,0,0
5238,Anthem,Emancipator,spotify:track:4qCYYhzI5bCz7JxV7VD4HH,0.467,0.517,10,-9.914,1,0.0366,0.785,0.9359999999999999,0.0926,0.314,170.032,340000,4,23.35784,11,0,4qCYYhzI5bCz7JxV7VD4HH,6HCnsY0Rxi3cg53xreoAIm,downtempo,electronica,livetronica,nu jazz
5239,Gotta Find You,Joe Jonas,spotify:track:2oOCYaGkOpOB5HPo15cEGl,0.326,0.743,11,-5.138999999999999,1,0.0352,0.0491,0.0,0.0874,0.45899999999999996,80.475,241867,4,43.514179999999996,10,1,2oOCYaGkOpOB5HPo15cEGl,7gbmX8SsfjEjxDMzBi1ZOL,dance pop,post-teen pop,0,0
5240,Speeding Cars,Imogen Heap,spotify:track:5qeh0TEQCFdmUVnSRKG9md,0.608,0.433,1,-7.289,1,0.0247,0.8140000000000001,1.23e-06,0.0927,0.682,83.99,211747,4,53.1982,8,0,5qeh0TEQCFdmUVnSRKG9md,6Xb4ezwoAQC4516kI89nWz,etherpop,lilith,metropopolis,0
