,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,track id,artist id,genres_1,genres_2,genres_3,genres_4
5151,5 for Her 3 for Him,The Meteors,spotify:track:52oEcjpoWvTqVzzJXZmaI5,0.5670000000000001,0.762,1,-8.964,1,0.0485,0.0116,0.0925,0.105,0.6920000000000001,124.766,233373,4,47.78648,14,0,52oEcjpoWvTqVzzJXZmaI5,7a2sloQlmdKSmj3fwMMpg9,psychobilly,pub rock,rockabilly,0
5152,Silly Love,Daniel Johnston,spotify:track:0eMNFHsyIxlca9WQxKN0dd,0.583,0.168,7,-14.305,1,0.0844,0.965,0.0,0.138,0.319,70.548,91254,4,59.1848,4,0,0eMNFHsyIxlca9WQxKN0dd,1jeYbk5eqo6wgsQPjLeU5w,alternative rock,anti-folk,freak folk,indie rock
5153,Arclight,VNV Nation,spotify:track:0eqw673TYkgGyooNb4Wj9N,0.29100000000000004,0.583,8,-11.232000000000001,1,0.0815,0.0451,0.0661,0.11199999999999999,0.24600000000000002,129.933,298697,4,35.06585,16,0,0eqw673TYkgGyooNb4Wj9N,4KlYg0F5KG9QNDFKaeTNAy,dark wave,ebm,electro-industrial,futurepop
5154,Stiff and Cold,Gorguts,spotify:track:4RWI06gvNPqEwnPNcMINK8,0.23199999999999998,0.9640000000000001,1,-8.173,1,0.122,1.15e-05,0.654,0.297,0.22,160.453,265587,4,38.02748,12,0,4RWI06gvNPqEwnPNcMINK8,0Q4ioaeWOOlKFVPNdFvp9q,brutal death metal,canadian metal,death metal,deathgrind
5155,No Doubt About It,Neal McCoy,spotify:track:2iehL6Q3m5NUDanDT2IKwT,0.621,0.469,4,-10.437999999999999,1,0.0267,0.22,3.34e-05,0.067,0.511,144.665,227640,4,31.364259999999998,8,1,2iehL6Q3m5NUDanDT2IKwT,69Etpls5a2aATUkB6NInTY,contemporary country,country,country road,country rock
5156,Angel Of Mine,Monica,spotify:track:1AM1o0mKbgAK5oMpY8B3Z7,0.5920000000000001,0.562,10,-6.869,0,0.0239,0.00373,3.229999999999999e-05,0.223,0.20800000000000002,90.16,250173,4,40.883390000000006,11,1,1AM1o0mKbgAK5oMpY8B3Z7,6nzxy2wXs6tLgzEtqOkEi2,dance pop,deep pop r&b,hip pop,neo soul
5157,The Ludlows,James Horner,spotify:track:6vtY2LUeXJ7KISwgiTu0Ph,0.0767,0.0223,7,-27.684,1,0.0372,0.938,0.848,0.0998,0.0479,79.803,340400,3,70.65034,18,0,6vtY2LUeXJ7KISwgiTu0Ph,3PhL2Vdao2v8SS8AptuhAr,soundtrack,0,0,0
5158,Pacifica,Los Straitjackets,spotify:track:1rfoL9FfGDoy4mUwk2twFE,0.431,0.708,0,-8.479,1,0.0281,5.02e-06,0.733,0.152,0.58,133.60399999999998,183493,4,57.18598000000001,9,0,1rfoL9FfGDoy4mUwk2twFE,5a1rrmsSJwko0HqT6HvteB,instrumental rock,instrumental surf,surf music,0
5159,Aether Talk,David Toop,spotify:track:7hr2fHRErEylXDILAnFzdl,0.309,0.466,1,-30.171,1,0.171,0.009590000000000001,0.18899999999999997,0.146,0.0299,81.546,231240,3,28.825409999999998,12,0,7hr2fHRErEylXDILAnFzdl,3jFTMxWP6at3FioQqFGmjC,british experimental,drone,fourth world,sound art
5160,Midnight Mama,Jelly Roll Morton,spotify:track:4e5vA54ICV6kbZYHNMAZcV,0.45,0.152,3,-22.244,1,0.0492,0.995,0.8859999999999999,0.136,0.715,165.615,196040,4,51.83487,12,0,4e5vA54ICV6kbZYHNMAZcV,4XepUkisa56DUeA3gbjDQD,big band,dixieland,jazz piano,louisiana blues
5161,Big Town Playboy,Little Johnny Jones,spotify:track:5oE609bX4TwSJOF55IGD7x,0.6659999999999999,0.309,4,-11.082,0,0.0477,0.992,3.28e-05,0.0998,0.632,71.274,176467,4,66.47466999999999,5,0,5oE609bX4TwSJOF55IGD7x,11TvYVOGy2ceBJiMRhlBx4,chicago blues,piano blues,0,0
5162,Vibrate,Demented Are Go,spotify:track:4VcA4mpJi8Kk8M8cOuSDBs,0.289,0.972,7,-9.812999999999999,1,0.11599999999999999,0.43,0.00515,0.8109999999999999,0.0889,122.48299999999999,157267,4,55.92233,7,0,4VcA4mpJi8Kk8M8cOuSDBs,7fvToIpjDfwtLhAoZdVF5W,deathgrass,horror punk,psychobilly,rockabilly
5163,Estúpido Cupido,Celly Campello,spotify:track:3zrAa0O5hzkr5trKC2Z8BP,0.6779999999999999,0.299,2,-13.47,0,0.0513,0.6679999999999999,0.0,0.127,0.963,134.486,133560,4,25.114929999999998,8,0,3zrAa0O5hzkr5trKC2Z8BP,1aPJLlO6MUhUBc2swwz9uW,jovem guarda,0,0,0
5164,Moanin',Art Blakey,spotify:track:4Vkk3iD1VrENHJEACNddvt,0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.20199999999999999,0.484,126.35799999999999,570720,4,30.162390000000002,31,0,4Vkk3iD1VrENHJEACNddvt,6QQuESLtKhAOcLW2TeWC2t,bebop,contemporary post-bop,cool jazz,hard bop
5165,Love Of A Lifetime,Firehouse,spotify:track:2kDH08boXJyhKMl5hnZbrE,0.47200000000000003,0.48,1,-11.892999999999999,1,0.0308,0.000204,0.00275,0.0914,0.126,123.023,286573,4,38.91021,12,1,2kDH08boXJyhKMl5hnZbrE,28pS8WVbFstY0o1SrqCf8I,album rock,glam metal,hard rock,rock
5166,Lies,EMF,spotify:track:0p49hWG0ttwbLltdzxKOZO,0.5429999999999999,0.8640000000000001,8,-9.874,1,0.0381,0.000611,0.00223,0.207,0.759,113.95200000000001,259667,4,113.16216999999999,9,1,0p49hWG0ttwbLltdzxKOZO,39oSLGo3HkaeYXzUEGgAGQ,britpop,madchester,0,0
5167,G.H.E.T.T.O.U.T.,Changing Faces,spotify:track:13XNjh0UY5LBsICcoHUdxl,0.71,0.312,10,-6.917999999999999,0,0.0325,0.391,2.19e-06,0.0682,0.535,108.262,264960,4,35.59129,11,1,13XNjh0UY5LBsICcoHUdxl,3lJ6jvOiNY46L2juqXufpf,girl group,hip pop,neo soul,new jack swing
5168,There's A Party Going On,Yvonne,spotify:track:06ZJ2PnuA2aumouI5lOwZ5,0.7979999999999999,0.705,10,-11.501,0,0.0655,0.000893,0.205,0.0949,0.601,119.387,383507,4,48.82479,15,1,06ZJ2PnuA2aumouI5lOwZ5,4U36LFTreFy2mWIhqOsSBq,0,0,0,0
5169,The Message,Sofia Shinas,spotify:track:1AHfovSnGPVYKaahRtA0U6,0.614,0.5429999999999999,5,-7.178,1,0.374,0.0077599999999999995,3.28e-05,0.38299999999999995,0.485,178.422,234093,4,46.47439,10,1,1AHfovSnGPVYKaahRtA0U6,20qISvAhX20dpIbOOzGK3q,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop
5170,Un Poco De Amor - Meme's Jazz Experience,Shakira,spotify:track:2DqjlsjWDzxBFfvA8wsn0s,0.6609999999999999,0.7340000000000001,1,-7.933,0,0.2,0.007259999999999999,0.0,0.11599999999999999,0.552,202.497,282933,4,33.30169,12,0,2DqjlsjWDzxBFfvA8wsn0s,0EmeFodog0BfCgMzAIvKQp,colombian pop,dance pop,latin,latin pop
5171,Rock of Salvation,Art Paul Schlosser,spotify:track:6WLvti7MBb5lXa6BpkLiNz,0.48100000000000004,0.204,9,-12.214,1,0.0262,0.861,0.0,0.087,0.375,81.47800000000001,135560,4,23.35969,7,0,6WLvti7MBb5lXa6BpkLiNz,4wOZk8I2f7IdJIGlEW7wQO,geek rock,0,0,0
5172,I Love You Came Too Late,Joey McIntyre,spotify:track:0LX9NtcK0BdAp83Tl5pDIJ,0.708,0.758,0,-5.94,1,0.0239,0.16899999999999998,0.0,0.106,0.767,97.979,194400,4,49.27961,7,1,0LX9NtcK0BdAp83Tl5pDIJ,3SIW6eVIZSz9V05WsaKIr3,0,0,0,0
5173,Spark,Tori Amos,spotify:track:7bG5NDhlrDel1aNofKPNf6,0.35100000000000003,0.738,4,-4.309,0,0.038,0.0797,5.21e-05,0.0829,0.475,138.025,253413,3,45.36672,12,1,7bG5NDhlrDel1aNofKPNf6,1KsASRNugxU85T0u6zSg32,art pop,ectofolk,folk,lilith
5174,How Do You Do!,Roxette,spotify:track:3rfOs6Miteal5wQUdFx8w1,0.619,0.72,0,-6.584,1,0.0275,0.0194,1.68e-06,0.218,0.852,120.874,189093,4,34.57512,11,1,3rfOs6Miteal5wQUdFx8w1,2SHhfs4BiDxGQ3oxqf0UHY,europop,pop rock,swedish pop,0
5175,Superwoman (Where Were You When I Needed You) - Remastered,Noel Pointer,spotify:track:4uxXhdLcXlPxVBH1wg2j6W,0.603,0.795,5,-10.055,1,0.0473,0.23,0.855,0.109,0.8740000000000001,96.38,261067,4,41.22,11,0,4uxXhdLcXlPxVBH1wg2j6W,7nXQRPT9e2PVP4BFg3je8m,jazz violin,0,0,0
5176,Amor Sin Palabras,Los Caminantes,spotify:track:199p1rquWNc5inYj6u8UhW,0.621,0.795,3,-5.31,1,0.0287,0.231,0.0,0.16399999999999998,0.784,96.801,193880,4,49.204440000000005,8,0,199p1rquWNc5inYj6u8UhW,6ziEnj8UydSg8dr68C3aut,banda,cumbia,grupera,norteno
5177,My Name Is Not Susan,Whitney Houston,spotify:track:7623p8KZ24WTeO0NeIb4tV,0.787,0.899,7,-7.896,1,0.0562,0.17800000000000002,0.0,0.358,0.536,101.098,279840,4,32.64162,12,1,7623p8KZ24WTeO0NeIb4tV,6XpaIBNiVzIetEPCWDvAFP,dance pop,pop,urban contemporary,0
5178,Queen Of Disease,Demented Are Go,spotify:track:27i5EbeIwfuCR93MoLFjRu,0.201,0.9420000000000001,0,-9.309,1,0.1,2.9100000000000003e-05,0.0592,0.35,0.598,174.082,158440,4,22.6887,10,0,27i5EbeIwfuCR93MoLFjRu,7fvToIpjDfwtLhAoZdVF5W,deathgrass,horror punk,psychobilly,rockabilly
5179,One More Night,Amber,spotify:track:18cAagHHgjb62pUwDCv8EF,0.43700000000000006,0.631,2,-7.569,1,0.0343,0.122,0.00248,0.124,0.466,92.973,209733,4,39.731640000000006,9,1,18cAagHHgjb62pUwDCv8EF,6uGKydhYXrVOEXM6QbVzyH,vocal house,0,0,0
5180,If You Love Me,Brownstone,spotify:track:0BTGqPIW9acmhhUmENkq5r,0.687,0.583,7,-10.224,1,0.064,0.22399999999999998,0.0,0.106,0.21,95.137,303903,4,43.70299,8,1,0BTGqPIW9acmhhUmENkq5r,6dQgkiJm1fRkcqKOvPzysr,girl group,hip pop,neo soul,new jack swing
5181,Have You Ever Really Loved A Woman?,Bryan Adams,spotify:track:32Gf5A7Hr8RdgggXG0Fdks,0.57,0.478,7,-10.185,1,0.0322,0.536,1.3300000000000001e-05,0.0931,0.358,145.517,291667,3,24.09269,17,1,32Gf5A7Hr8RdgggXG0Fdks,3Z02hBLubJxuFJfhacLSDc,album rock,canadian pop,canadian singer-songwriter,classic canadian rock
5182,The Preacher,Beryl Bryden,spotify:track:0YzcDE0sGx45Ol3DW4Nfh4,0.616,0.45399999999999996,10,-9.707,1,0.0414,0.568,0.00038700000000000003,0.28,0.6970000000000001,108.499,183360,4,53.477630000000005,9,0,0YzcDE0sGx45Ol3DW4Nfh4,4TJ7V5nEYYsSCibukkvsfn,skiffle,washboard,0,0
5183,Soy Como Soy,Luis Miguel,spotify:track:4izZSIrxGMqdpObp5NMSp8,0.713,0.907,0,-6.561,1,0.0302,0.51,0.00176,0.135,0.975,136.859,186414,4,35.85287,7,0,4izZSIrxGMqdpObp5NMSp8,2nszmSgqreHSdJA3zWPyrW,bolero,latin,latin pop,0
5184,Tiger Rag - 1992 Remastered,Original Dixieland Jazz Band,spotify:track:7kgKDLJ2e9UzHK5TQDJALp,0.494,0.486,3,-10.049,1,0.0453,0.991,0.883,0.414,0.883,124.682,187840,4,35.04918,9,0,7kgKDLJ2e9UzHK5TQDJALp,112yP6AwAT6QG34fiGGpmh,big band,dixieland,new orleans jazz,ragtime
5185,Poor Impulse Control,Jack Off Jill,spotify:track:4woo7JI93kXA0dpnLFzfJ8,0.327,0.795,9,-7.17,0,0.0688,0.0037799999999999995,0.000875,0.145,0.391,142.47899999999998,178376,4,57.368269999999995,7,0,4woo7JI93kXA0dpnLFzfJ8,5ybsLFsFrRFXgdklfMryWD,dark cabaret,riot grrrl,steampunk,0
5186,3 Gymnopédies: Gymnopedie No. 1,Erik Satie,spotify:track:0Jo7db0ajM3LoePIeIK1c9,0.165,0.00611,7,-37.274,1,0.0441,0.929,0.226,0.0895,0.0748,77.756,243667,4,24.43386,13,0,0Jo7db0ajM3LoePIeIK1c9,459INk8vcC0ebEef82WjIK,classical,early avant garde,early modern classical,impressionism
5187,Johnny's Blue,Art Blakey & The Jazz Messengers,spotify:track:0wegLTw4radMpYyw28dIVQ,0.495,0.445,5,-11.374,0,0.15,0.725,0.0386,0.135,0.684,174.875,552000,4,39.10179,20,0,0wegLTw4radMpYyw28dIVQ,6ykfXAed2KOLOMI3R0TZdz,bebop,contemporary post-bop,cool jazz,free jazz
5188,Insecure Me,Leæther Strip,spotify:track:4AIORafkjB72ken1gb7wse,0.718,0.805,5,-8.213,0,0.0431,0.00579,0.929,0.16699999999999998,0.7290000000000001,130.99200000000002,273280,4,33.08785,10,0,4AIORafkjB72ken1gb7wse,0klcoRwPQF1GMv8FrA7F8V,aggrotech,danish electro,dark electro,dark wave
5189,Seeya Later,Boards of Canada,spotify:track:3H6C8EuyzyOtzbYJpAkZ2r,0.71,0.361,1,-14.57,1,0.0536,0.00115,0.878,0.0538,0.879,94.074,273360,4,49.34491,7,0,3H6C8EuyzyOtzbYJpAkZ2r,2VAvhf61GgLYmC6C8anyX1,ambient,electronica,indietronica,intelligent dance music
5190,Superman's Song,Crash Test Dummies,spotify:track:3lcP1anKWxdp6IRNF9vGhu,0.406,0.124,10,-19.825,1,0.0342,0.613,1.08e-06,0.10800000000000001,0.316,168.4,271600,4,26.43334,17,1,3lcP1anKWxdp6IRNF9vGhu,1YEGETLT2p8k97LIo3deHL,canadian rock,pop rock,0,0
5191,O Feijão de Dona Neném,Zeca Pagodinho,spotify:track:5G74LW4IB7XUaOzpH0VpEz,0.664,0.45,2,-15.577,1,0.262,0.613,0.0,0.0625,0.95,104.055,201667,4,33.32593,11,0,5G74LW4IB7XUaOzpH0VpEz,3qZ2n5keOAat1SoF6bHwmb,mpb,pagode,partido alto,samba
5192,Paparazzi,Xzibit,spotify:track:3xv229qX6gFRYgplFCTKBl,0.675,0.642,8,-10.237,0,0.35100000000000003,0.856,0.0164,0.17600000000000002,0.568,92.397,236307,4,66.00316,6,1,3xv229qX6gFRYgplFCTKBl,4tujQJicOnuZRLiBFdp3Ou,detroit hip hop,g funk,gangster rap,hardcore hip hop
5193,Promise - Instrumental,Harry Rabinowitz,spotify:track:7K6L5Fe0NbxjC4WRLbwEBb,0.12,0.0516,3,-22.538,0,0.0376,0.986,0.868,0.0778,0.0716,91.655,166667,4,16.713620000000002,11,0,7K6L5Fe0NbxjC4WRLbwEBb,7fhs5jWVmqKeYAU5iF6xFe,library music,0,0,0
5194,Be Happy,Mary J. Blige,spotify:track:5X82VFLvjpeWQlTSShqqj0,0.682,0.7390000000000001,10,-8.504,1,0.0763,0.129,0.0,0.252,0.685,92.89399999999999,349560,4,28.4873,9,1,5X82VFLvjpeWQlTSShqqj0,1XkoF8ryArs86LZvFOkbyr,dance pop,hip hop,hip pop,neo soul
5195,Bob Barker,New York Ska-Jazz Ensemble,spotify:track:34fJbp1ncSB48lfZoLHzQc,0.7929999999999999,0.45799999999999996,8,-14.988,1,0.077,0.0124,0.907,0.0561,0.897,139.43200000000002,114333,4,31.06702,7,0,34fJbp1ncSB48lfZoLHzQc,0ADVX4vKQN1saCsOdl67Fj,euroska,ska,ska jazz,ska revival
5196,Colour Of Love,Amber,spotify:track:6atodngcu0uc9uHkP1mdKS,0.642,0.754,1,-7.649,1,0.0272,0.11599999999999999,0.0375,0.0601,0.736,127.025,212693,4,31.514470000000003,12,1,6atodngcu0uc9uHkP1mdKS,6uGKydhYXrVOEXM6QbVzyH,vocal house,0,0,0
5197,El Privilegio De Amar,Mijares,spotify:track:3NGG1do9lT815M5REcCzzm,0.515,0.426,2,-7.935,1,0.0351,0.6920000000000001,1.01e-06,0.121,0.319,184.145,236493,4,24.21272,11,0,3NGG1do9lT815M5REcCzzm,3zhijRRIZX2B6G2T7vJl9p,bolero,grupera,latin,latin pop
5198,Out Of Tears,The Rolling Stones,spotify:track:3mP4j0qZkutkxDN4zgbtnA,0.38799999999999996,0.47200000000000003,2,-7.121,1,0.0285,0.37799999999999995,0.0009339999999999999,0.135,0.13699999999999998,144.35399999999998,327600,4,69.58485,9,1,3mP4j0qZkutkxDN4zgbtnA,22bE4uQ6baNwSHPVcDxLCe,album rock,british invasion,classic rock,protopunk
5199,Cheers 2 U,Playa,spotify:track:3LbKnvAXxKptTqoUYkMmQP,0.728,0.33399999999999996,0,-11.11,1,0.0726,0.177,1.32e-06,0.10300000000000001,0.478,127.04899999999999,311427,4,24.66025,18,1,3LbKnvAXxKptTqoUYkMmQP,3bIAUCN08OjlkGrqRjJDji,new jack swing,r&b,urban contemporary,0
5200,Raindrop,Alison's Halo,spotify:track:7qeX8qwgjKWOlvR1hYIbc3,0.294,0.718,9,-7.665,0,0.0313,0.00013000000000000002,0.8809999999999999,0.187,0.264,139.588,244172,4,24.29739,11,0,7qeX8qwgjKWOlvR1hYIbc3,1xD4rzgPGOwrc7RHZywzKg,dream pop,dreamgaze,nu gaze,shoegaze
5201,Circus,Art Blakey & The Jazz Messengers,spotify:track:5mWynv4DEIfuRodI7V65pO,0.544,0.5670000000000001,5,-10.255,0,0.0439,0.539,0.00987,0.289,0.617,109.13799999999999,314107,4,28.733309999999996,14,0,5mWynv4DEIfuRodI7V65pO,6ykfXAed2KOLOMI3R0TZdz,bebop,contemporary post-bop,cool jazz,free jazz
5202,Rock Music,Pixies,spotify:track:39CBAFioBX9p2jW8lJ9pjE,0.386,0.92,5,-10.886,0,0.0731,0.000661,0.858,0.0791,0.546,126.60600000000001,112093,4,22.207520000000002,5,0,39CBAFioBX9p2jW8lJ9pjE,6zvul52xwTWzilBZl6BUbT,alternative rock,art rock,boston rock,garage rock
5203,I Still Love Him So,Roy Eldridge,spotify:track:5Ly0ap0QE2Fvy0iXDWXFcU,0.5539999999999999,0.213,8,-13.280999999999999,1,0.0746,0.616,0.000481,0.223,0.632,94.664,345200,4,22.99083,17,0,5Ly0ap0QE2Fvy0iXDWXFcU,4RvXA7BDgqNgGDjsSSJnPc,bebop,big band,jazz,jazz trumpet
5204,Silly Ho,TLC,spotify:track:79Dduf9L3DBCsmqgv5feXO,0.8370000000000001,0.784,9,-3.8739999999999997,1,0.0866,0.0387,0.47100000000000003,0.32,0.836,145.578,255160,3,40.50438,8,1,79Dduf9L3DBCsmqgv5feXO,0TImkz4nPqjegtVSMZnMRq,atl hip hop,dance pop,girl group,hip hop
5205,7 Seconds,Youssou N'Dour & Neneh Cherry,spotify:track:76D5nfZbYzZYfUZKGy73jy,0.68,0.7020000000000001,1,-9.621,0,0.0267,0.0838,1.79e-06,0.326,0.509,154.19799999999998,305773,4,50.45722,12,1,76D5nfZbYzZYfUZKGy73jy,77zlytAFjPFjUKda8TNIDY,afropop,mande pop,mbalax,world
5206,Against The World,Kickback,spotify:track:78g0Sqd6O4lh982XseLdYN,0.391,0.835,6,-8.207,0,0.213,0.0035700000000000003,0.000724,0.12,0.23399999999999999,175.575,283467,4,17.74341,12,0,78g0Sqd6O4lh982XseLdYN,2fNIm0siV7xPMNO8sWDMsJ,beatdown,hardcore,metallic hardcore,0
5207,"Schoenberg: Verklärte Nacht, Op. 4: I. Grave",Arnold Schoenberg,spotify:track:6gz6rxRge7BLRreM9uJXxI,0.0784,0.10099999999999999,2,-23.881,0,0.0451,0.537,0.7559999999999999,0.442,0.0368,173.937,397733,4,56.94517,20,0,6gz6rxRge7BLRreM9uJXxI,5U827e4jbYz6EjtN0fIDt9,austro-german modernism,avant-garde,classical,early modern classical
5208,Got To Have Your Love,Mantronix Featuring Wondress,spotify:track:7MZzwdBfX8Dq0xFLFfxtdJ,0.763,0.505,10,-13.669,0,0.0753,0.179,0.00107,0.0497,0.96,105.632,383333,4,28.310370000000002,17,1,7MZzwdBfX8Dq0xFLFfxtdJ,0grZF2s6ADKiTGwf8EVZEY,electro,hip hop,hip house,old school hip hop
5209,It's My Life,Dr. Alban,spotify:track:6HdM7gzXVgcpepv276raog,0.655,0.9329999999999999,7,-7.702999999999999,1,0.0536,0.0033200000000000005,0.0365,0.0983,0.47200000000000003,128.701,239933,4,30.973340000000004,12,1,6HdM7gzXVgcpepv276raog,6BkcAbUkfIBM4XudxieMq8,bubblegum dance,eurodance,europop,hip house
5210,Appalachian Snowfall - Instrumental,Trans-Siberian Orchestra,spotify:track:65HJt2YRAj97GiaXtG6gI3,0.5489999999999999,0.679,2,-9.033,1,0.0304,0.0465,0.903,0.07,0.486,129.181,252773,4,47.874790000000004,12,0,65HJt2YRAj97GiaXtG6gI3,5OSQDUNmll299ldFIF1Dau,neo classical metal,progressive metal,0,0
5211,Right Now,Al B. Sure!,spotify:track:6oPnKLqVBDI0SoAzxoMlKN,0.635,0.522,2,-10.498,1,0.0536,0.306,0.0,0.127,0.47,163.88099999999997,354960,4,23.054000000000002,15,1,6oPnKLqVBDI0SoAzxoMlKN,1fvz0vd4P0LNMkAysF1ivk,funk,new jack swing,quiet storm,r&b
5212,Snap Decision,New Bomb Turks,spotify:track:65G1O1okCtrdGUBdJxy6jO,0.39799999999999996,0.997,2,-5.372999999999999,1,0.16699999999999998,3.65e-05,1.51e-05,0.83,0.0909,110.287,141907,4,81.00508,4,0,65G1O1okCtrdGUBdJxy6jO,5J17u3xQnvNm5GW5k50foj,columbus ohio indie,garage rock,punk blues,0
5213,Sueltate Rock And Roll - En Vivo,David Lebón,spotify:track:5173WGxMvCXaT5SPQXncXO,0.345,0.965,2,-6.297000000000001,1,0.1,0.0298,0.0117,0.132,0.153,147.0,268360,4,33.27973,10,0,5173WGxMvCXaT5SPQXncXO,48Idb5uZga8diRAMTc9q3E,argentine rock,rock en espanol,rock nacional,0
5214,Date With Poverty,Metal Church,spotify:track:0rc1WEq5X5MsToCQxUsdOB,0.52,0.945,11,-7.444,1,0.0579,0.000366,0.0102,0.281,0.358,109.74600000000001,319547,4,35.864959999999996,12,0,0rc1WEq5X5MsToCQxUsdOB,0exvkfkATkqWOJgugTjJhP,album rock,crossover thrash,groove metal,hard rock
5215,ขอบใจจริง ๆ,Bird Thongchai,spotify:track:6OEwqLvUxp5oqFLfqYxbjn,0.6920000000000001,0.462,11,-11.718,0,0.0259,0.718,0.0,0.14400000000000002,0.35,100.91799999999999,204933,4,52.54136999999999,9,0,6OEwqLvUxp5oqFLfqYxbjn,1UYjFeWiTTiOfDRYvUmJul,classic thai pop,luk thung,thai idol,thai pop
5216,To The Stars - Dragonheart/Soundtrack Version,Randy Edelman,spotify:track:5LeCbkjJuhtqQhwXziPgUn,0.191,0.265,9,-12.469000000000001,0,0.0322,0.9259999999999999,0.826,0.0428,0.0379,85.01799999999999,194093,4,27.322129999999998,10,0,5LeCbkjJuhtqQhwXziPgUn,3shMd6Vll0mOcviQ3hrk8m,classic soundtrack,scorecore,soundtrack,0
5217,You're Not Alone,Olive,spotify:track:0L5oYrkC94ArMJDmjtvJWC,0.69,0.643,7,-10.855,0,0.0501,0.0525,0.0019,0.0992,0.5920000000000001,134.261,271027,4,43.20555,10,1,0L5oYrkC94ArMJDmjtvJWC,0r2TmTSwK6XAhAxNxTDOb4,electronica,trip hop,0,0
5218,I'll Be Your Everything,Tommy Page,spotify:track:4K0fYuC7qJx5P7Yh0Ch2zo,0.499,0.517,5,-9.044,1,0.0287,0.33799999999999997,0.0,0.23600000000000002,0.281,144.138,244840,4,70.41779,9,1,4K0fYuC7qJx5P7Yh0Ch2zo,4TPWj56uIO4N5puju96P0J,0,0,0,0
5219,Cast Your Cares,Donald Lawrence & The Tri-City Singers,spotify:track:53essi278VeJlupRbI09Pr,0.34299999999999997,0.818,5,-8.566,0,0.121,0.48100000000000004,0.0,0.968,0.294,104.52600000000001,328773,3,25.83671,15,0,53essi278VeJlupRbI09Pr,57d6a3ex4tB3hO0WE1hC1V,gospel,0,0,0
5220,At Your Best (You Are Love),Aaliyah,spotify:track:4lRrk574qIHpoEEKC1zuam,0.626,0.441,9,-10.637,0,0.0308,0.7609999999999999,0.0138,0.0685,0.563,78.094,291400,4,49.15015,10,1,4lRrk574qIHpoEEKC1zuam,0urTpYCsixqZwgNTkPJOJ4,dance pop,hip hop,hip pop,pop
5221,La La La,Bert & Ernie,spotify:track:3HgkF58HtnhlnXjF3yxGZc,0.634,0.376,3,-10.77,1,0.32299999999999995,0.7040000000000001,0.0,0.336,0.556,96.521,114173,4,47.38712,6,0,3HgkF58HtnhlnXjF3yxGZc,6Loe8q8jlgEarCXh0C4ceE,cartoon,muziek voor kinderen,0,0
5222,El Disco Anal,Los Amigos Invisibles,spotify:track:6Twg3ltDIP0p232hRdR6T0,0.732,0.809,2,-6.541,1,0.0321,0.0173,0.0108,0.136,0.9690000000000001,127.00299999999999,374240,4,30.735059999999997,17,0,6Twg3ltDIP0p232hRdR6T0,5x3mrCTZmkoTXURN7pWdGN,latin afrobeat,latin alternative,latin funk,latin pop
5223,The Floor,Johnny Gill,spotify:track:2QB1D9DD0EsC0wzktRmM2z,0.795,0.7959999999999999,1,-6.864,1,0.0463,0.00732,0.0716,0.129,0.41,115.429,313440,4,21.96903,14,1,2QB1D9DD0EsC0wzktRmM2z,7oHzn7edwmrYClrPRINkbn,funk,neo soul,new jack swing,quiet storm
5224,Sittin' On Chrome,Masta Ace Incorporated,spotify:track:6g6iuGWVZVvNDylillKqrL,0.862,0.616,1,-10.76,1,0.223,0.00324,0.000592,0.321,0.552,91.065,247973,4,39.7111,11,1,6g6iuGWVZVvNDylillKqrL,2tcM9c26zzqpFdijVdVwuB,east coast hip hop,hardcore hip hop,hip hop,0
5225,I Don't Know,Willie Mabon,spotify:track:7kpqOAIaxtgXzW1IHvrRD6,0.787,0.316,8,-10.418,1,0.213,0.823,0.00028199999999999997,0.107,0.72,109.027,191173,4,69.82878000000001,6,0,7kpqOAIaxtgXzW1IHvrRD6,7rmHrwuyVuFNIvikHchsQn,chicago blues,piano blues,0,0
5226,"Tonight, Tonight",The Smashing Pumpkins,spotify:track:7bu0znpSbTks0O6I98ij0W,0.287,0.67,6,-9.381,1,0.0368,6.28e-05,0.748,0.237,0.222,148.928,254627,4,19.8069,12,1,7bu0znpSbTks0O6I98ij0W,40Yq4vzPs9VNUrIBG5Jr2i,alternative metal,alternative rock,grunge,modern rock
5227,"I Wanna Love You (From ""Class Act"")",Jade,spotify:track:1PaoWpjqzkbHu29LrSStO9,0.731,0.7070000000000001,0,-9.79,0,0.0769,0.0596,0.006540000000000001,0.264,0.838,200.30599999999998,271400,4,38.14043,12,1,1PaoWpjqzkbHu29LrSStO9,7ypgj95aGInvJMJbMv78wB,girl group,neurofunk,new jack swing,0
5228,Tour De Force,Dizzy Gillespie,spotify:track:31mHGkxzi4Looti1NVQ42N,0.568,0.33899999999999997,8,-9.36,1,0.0432,0.7120000000000001,0.39,0.337,0.312,61.742,305000,4,35.91621,13,0,31mHGkxzi4Looti1NVQ42N,5RzjqfPS0Bu4bUMkyNNDpn,bebop,big band,contemporary post-bop,cool jazz
